Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74
P22352,"Glutathione peroxidase 3, GPx-3, GSHPx-3, EC 1.11.1.9 (Extracellular glutathione peroxidase) (Plasma glutathione peroxidase, GPx-P, GSHPx-P)",GPX3,0.438238786,0.3970063382,0.245874492,0.4286810577,0.414718945,0.3801071103,0.2976473683,0.4960927804,0.4052754762,0.2787065898,0.3896620204,0.4170424299,0.5115588474,0.372243882,0.4211120562,0.2370838285,0.2610293119,0.3901620204,0.346796343,0.502226858,0.4628642664,0.4279554925,0.4752075549,0.3696296094,0.4201105727,0.5741974359,0.4078753731,0.4695773722,0.4694603324,0.4439712938,0.5277373245,0.479035081,0.4829208557,0.4374990485,0.4641777429,0.4446342027,0.4314838416,0.5039958809,0.5638312787,0.3930718082,0.5401766996,0.4193284541,0.4478365222,0.4304669653,0.3401410112,0.4696212451,0.4355486343,0.4807528397,0.4760778941,0.3843935056,0.5177671768,0.479811368,0.4849829528,0.4073680877,0.6173659223,0.5389614795,0.4563406891,0.5586576596,0.574015163,0.5488085524,0.5439029178,0.4109417338,0.5024840607,0.4620698064,0.4138639986,0.4603924623,0.4217982917,0.3324279138,0.4136662736,0.4751769726,0.4766966588,0.3596539013,0.5166679116,0.4598120779
P22392,"Nucleoside diphosphate kinase B, NDK B, NDP kinase B, EC 2.7.4.6 (C-myc purine-binding transcription factor PUF) (Histidine protein kinase NDKB, EC 2.7.13.3) (nm23-H2)",NME2,0.42580904,0.4696841048,0.3755949084,0.4730297128,0.4468975562,0.5185126781,0.4162905735,0.5492106647,0.4349007113,0.4224503066,0.4858315251,0.4473772832,0.4471131072,0.4367269658,0.5254481323,0.47955959,0.4270399241,0.4188257268,0.3632537219,0.4407576533,0.4338997131,0.4692506644,0.4457920556,0.3935805854,0.4627402422,0.4765349684,0.4400918254,0.4810893799,0.4394038268,0.4747840825,0.4833209337,0.4349920066,0.4490235333,0.3746803571,0.4624696131,0.3754616621,0.4418828865,0.4730476082,0.4147287139,0.4987444162,0.5430203728,0.4559244554,0.4817208251,0.4459542568,0.5188017641,0.4195774518,0.5167740339,0.4523225495,0.4253800177,0.3605195955,0.4517841395,0.4714422189,0.5178185766,0.4604349112,0.451192363,0.5292912547,0.3864275209,0.4372163493,0.520129807,0.4775943932,0.6271368447,0.4372001428,0.4002180154,0.3898210725,0.4708170037,0.4913127296,0.3856342899,0.336641956,0.3737557022,0.4518546617,0.3933016157,0.4344601508,0.4587017703,0.4555885424
P22692,"Insulin-like growth factor-binding protein 4, IBP-4, IGF-binding protein 4, IGFBP-4",IGFBP4,0.481980096,0.3785893568,0.4518675795,0.4665248108,0.4388028748,0.4280068584,0.4759163372,0.5159639734,0.453199229,0.4569793957,0.4800122546,0.4703002589,0.5230286435,0.5187004774,0.4460512656,0.4214064526,0.4084669122,0.4829229239,0.4084715233,0.4513054516,0.4523096318,0.4923950762,0.4495958144,0.5133960531,0.5026727416,0.3784750294,0.4936368099,0.4634683503,0.4535512977,0.5133662846,0.4475175786,0.4124459678,0.4109883531,0.4830278257,0.4867528912,0.3472865064,0.476980816,0.4287033714,0.4149864887,0.4369969506,0.418870297,0.4975343836,0.5353016132,0.463140761,0.4833051679,0.4391210937,0.3663718724,0.4790254181,0.3501803843,0.345865831,0.4426698536,0.4748515596,0.4625273532,0.4330736092,0.4410694058,0.4358942949,0.3695868554,0.401846299,0.4501521941,0.4773212891,0.4213126038,0.4803813435,0.4133148407,0.4156535976,0.4502184443,0.4731566125,0.4330486552,0.323426455,0.4006445732,0.4504167203,0.4133069747,0.3413253439,0.455641807,0.4111980889
P22792,Carboxypeptidase N subunit 2 (Carboxypeptidase N 83 kDa chain) (Carboxypeptidase N large subunit) (Carboxypeptidase N polypeptide 2) (Carboxypeptidase N regulatory subunit),CPN2,0.4424591006,0.4316255302,0.4188961325,0.4550241272,0.4345218239,0.4440158788,0.4277101904,0.5163762275,0.4501224934,0.2674784679,0.4088868585,0.4353189285,0.4044465349,0.4492566296,0.4592128085,0.4225330452,0.4201999122,0.4557817665,0.3637958955,0.4266356758,0.5022721889,0.4578980436,0.4828238538,0.4293971634,0.4124520961,0.5303910963,0.4355671125,0.4548582644,0.4918153022,0.4865856043,0.471277263,0.5049462019,0.4797173496,0.500240674,0.4873443285,0.4104763888,0.4508874561,0.4913552124,0.498649991,0.4401385802,0.4852991839,0.4171417565,0.4051660651,0.4446022982,0.3862173528,0.4536429087,0.3879340266,0.4387825192,0.4291297893,0.3664846232,0.5236777871,0.4621776579,0.4549613353,0.3707467426,0.4862036315,0.4975163462,0.4123296994,0.5100831359,0.5195223326,0.5099886768,0.479614889,0.4254399849,0.5212770477,0.4645632757,0.4877753279,0.4675231749,0.4481216964,0.3775119941,0.4038713719,0.4532897551,0.4790008031,0.4497040389,0.5025419364,0.4577232299
P22891,Vitamin K-dependent protein Z,PROZ,0.3941149269,0.4273362954,0.4362874383,0.3856460889,0.4447888091,0.37120551,0.427855973,0.5924257365,0.4424054291,0.3341268214,0.3882221845,0.4303067985,0.4382562831,0.4827215626,0.5116354047,0.4335879129,0.4601239353,0.4229884221,0.3657205081,0.3807216031,0.5202839388,0.4061627001,0.4344636155,0.4154786864,0.4296941027,0.6064508445,0.4227524439,0.4759275597,0.4378289434,0.4765238116,0.5027133936,0.4017445504,0.4692781952,0.5283670066,0.5108897,0.3573046974,0.4520886056,0.5141959719,0.5277962513,0.4929868866,0.4135429869,0.506348611,0.5198567368,0.4544889381,0.417728746,0.4506758443,0.3893299725,0.4444602705,0.4880789464,0.3486827448,0.4976439304,0.5649473608,0.4282369033,0.3854474739,0.442580175,0.5379263624,0.3808288782,0.5367071416,0.5152548224,0.4326835332,0.4669418635,0.4470793962,0.4972661618,0.4290914958,0.5083601897,0.4422680464,0.4290855772,0.3246840985,0.4087062131,0.48901262,0.4620967269,0.4902018689,0.4144255997,0.4099363852
P23142,"Fibulin-1, FIBL-1",FBLN1,0.443882056,0.4733475311,0.481987589,0.485272433,0.4077929163,0.4724809215,0.4427698391,0.4959777071,0.474986088,0.4029767229,0.3034636212,0.44632538,0.3038596306,0.4560435464,0.4726888942,0.4008199633,0.4489732184,0.4898243037,0.3742831271,0.3476394227,0.3945169036,0.4943879734,0.456248739,0.4597077864,0.5448057379,0.3522251983,0.4889934298,0.5109491014,0.4890397439,0.4164754909,0.4950892627,0.443786851,0.4694365311,0.387062026,0.5206144439,0.3055157502,0.4349934751,0.4225938367,0.4197223614,0.4894479591,0.4656049364,0.4716957514,0.4222658405,0.4275950832,0.4524904467,0.4470226685,0.3774678838,0.4857647324,0.2330738262,0.2898223847,0.4483665916,0.3711921515,0.4694365311,0.3986404874,0.4787007107,0.4399325401,0.2635815384,0.4703926498,0.4564433532,0.5108326041,0.4516867645,0.4891699388,0.4205046835,0.4833793858,0.5103175884,0.4959432597,0.4475991199,0.3210529497,0.3914511532,0.478173557,0.4364675253,0.4647750119,0.4558211979,0.4906585681
P23229,"Integrin alpha-6 (CD49 antigen-like family member F) (VLA-6) (CD antigen CD49f) [Cleaved into: Integrin alpha-6 heavy chain; Integrin alpha-6 light chain; Processed integrin alpha-6, Alpha6p ]",ITGA6,0.3729242181,0.4029738749,0.4503133491,0.5041414687,0.4336142359,0.4706989468,0.5508021615,0.4784829055,0.4555256827,0.4607506338,0.4205695775,0.4587093544,0.4197705679,0.5291910317,0.4593020124,0.4168208464,0.3541968371,0.4580205691,0.4272584752,0.4195581938,0.5102138393,0.4862497083,0.4293759729,0.4841436026,0.4529627422,0.4485363197,0.452367625,0.4457304843,0.4481929306,0.4847505685,0.4602910866,0.4138643334,0.4775558773,0.5702408677,0.5218575338,0.3585314451,0.4406471063,0.4353473747,0.4653665171,0.3972419774,0.4385530168,0.4446320328,0.5138647208,0.437816941,0.4250797685,0.4868648113,0.3460715746,0.5091731618,0.3776174045,0.3256573392,0.5314239418,0.4137852036,0.4841554016,0.3760151259,0.3826337048,0.4468693505,0.358391172,0.4535096963,0.3947355225,0.4381705693,0.4506315441,0.3782416618,0.4510908834,0.3797938967,0.4089960662,0.4452119425,0.4868424341,0.2658116343,0.463671339,0.4996963306,0.3670835536,0.4960330399,0.4660927064,0.451214469
P23528,"Cofilin-1 (18 kDa phosphoprotein, p18) (Cofilin, non-muscle isoform)",CFL1,0.3619720144,0.4519633948,0.3149485389,0.4307338987,0.4623660336,0.5407760368,0.519593872,0.5397368511,0.4797125351,0.3646904259,0.5002279258,0.4008029091,0.483167175,0.4736989556,0.4722582,0.5410276791,0.4288935398,0.2734116927,0.2569615695,0.4393414756,0.3758497716,0.4577206531,0.4755852217,0.4380288128,0.4763670691,0.4130598079,0.469528583,0.4469066798,0.4517642373,0.5113018142,0.4164370089,0.4090837782,0.5289939424,0.4189912019,0.4841782196,0.4105556585,0.4823422683,0.4772210662,0.3662242335,0.4522138165,0.4979430056,0.4104881877,0.45491475,0.4992751976,0.5215464562,0.4293852289,0.4356139013,0.4354409183,0.34356178,0.3847260789,0.4875564377,0.4012511999,0.5509398494,0.4212317744,0.5001436382,0.5161828339,0.3560515208,0.5101227368,0.5700654775,0.3494933096,0.5785472672,0.4476266846,0.4135612616,0.4912724844,0.4732390015,0.5071389685,0.4110588075,0.3268551321,0.4682787799,0.3962749074,0.4353334398,0.3995541232,0.4485716401,0.4258834613
P24592,"Insulin-like growth factor-binding protein 6, IBP-6, IGF-binding protein 6, IGFBP-6",IGFBP6,0.5084858752,0.5370344935,0.3509190792,0.486495146,0.4447555929,0.4583020546,0.5156335064,0.4882569811,0.4523444182,0.4707668584,0.4686340356,0.5060462808,0.5009305713,0.5074824931,0.4466437811,0.4508559335,0.4451462009,0.5215503892,0.3318607862,0.423520831,0.4352033127,0.4834485858,0.4601070168,0.4913277494,0.4449971549,0.4008279988,0.4801672001,0.4336230045,0.4637962787,0.4702323134,0.4598130749,0.3933372498,0.4387388496,0.5361585939,0.4553389005,0.2713449168,0.3797212385,0.4745431202,0.418833544,0.4728927645,0.4243917127,0.5010808379,0.4577867677,0.4170672335,0.4582945956,0.4121990299,0.3385737479,0.4289767425,0.3455204416,0.3688437274,0.4443770339,0.4615359056,0.4123084071,0.4271343493,0.4463444685,0.3850209839,0.3539694622,0.4161669901,0.4634764874,0.4689172773,0.4703279253,0.451832793,0.3935451547,0.4173363029,0.457372314,0.4480693472,0.4663928528,0.3253407096,0.4678613426,0.4220921456,0.416154013,0.391786032,0.4461682307,0.4479194875
P25311,"Zinc-alpha-2-glycoprotein, Zn-alpha-2-GP, Zn-alpha-2-glycoprotein",AZGP1,0.4811291165,0.510877901,0.4859920309,0.4569629121,0.4059001404,0.4803046167,0.4378530159,0.5029468628,0.4789979212,0.4578622061,0.4886109145,0.4275600255,0.5370141845,0.5162730549,0.4422690635,0.4486650227,0.4561312923,0.4793774528,0.4744844308,0.5534966531,0.4993598582,0.388871328,0.4902641183,0.3784366829,0.4334278817,0.5560654931,0.4016679931,0.4128943858,0.4331651864,0.5191669074,0.4686818077,0.4240377793,0.4493352551,0.4917067725,0.4598924326,0.3817231543,0.3688254526,0.5324876746,0.5297191347,0.3864558739,0.512238641,0.3597222536,0.4232581696,0.4456160213,0.4224003752,0.4246157903,0.4521581785,0.4576513176,0.4927048655,0.4244669477,0.5419558262,0.4418090416,0.4188513441,0.4158112936,0.5424542963,0.4863459983,0.4520190327,0.5370474113,0.5738187858,0.5281636449,0.4988076827,0.363911613,0.5339826102,0.4513902321,0.3915608017,0.412418971,0.4205869368,0.3490188781,0.4178774593,0.4146475412,0.4254298474,0.406298252,0.4860100005,0.4318241113
P26038,Moesin (Membrane-organizing extension spike protein),MSN,0.4132775113,0.4726136931,0.3509203337,0.4536128351,0.4171076439,0.5284925226,0.3715551375,0.4699567682,0.39800199,0.3447085799,0.3947409981,0.4023909688,0.4334234846,0.4153954541,0.3891969508,0.5312719121,0.3783329932,0.3548620092,0.3185947754,0.40056154,0.4149693667,0.4127100109,0.4034970277,0.4520886056,0.4985862836,0.4086715284,0.380679561,0.4847980354,0.3919338914,0.5445425001,0.4144227516,0.3889815868,0.5379089353,0.4867010505,0.4397426725,0.3088487392,0.494032582,0.5236821608,0.3509785823,0.4673209999,0.5218279009,0.4069785923,0.4826986429,0.5886208589,0.5668782458,0.4046734605,0.5787975194,0.4177752699,0.5463695683,0.384939841,0.5199362099,0.4235217464,0.5662223213,0.3292224073,0.5320422318,0.5031341536,0.3406751493,0.5629068951,0.5799050574,0.4217385512,0.6291586627,0.4090974419,0.4254213034,0.4138219565,0.4573065045,0.5309945021,0.2972019933,0.3093089645,0.4112046325,0.4053095168,0.4576676597,0.4281755629,0.4478719189,0.4911255066
P26927,"Hepatocyte growth factor-like protein (Macrophage stimulatory protein) (Macrophage-stimulating protein, MSP) [Cleaved into: Hepatocyte growth factor-like protein alpha chain; Hepatocyte growth factor-like protein beta chain ]",MST1,0.5105916757,0.4728295318,0.4634710966,0.4667880824,0.4603068863,0.4734654524,0.4543496567,0.4795372806,0.4813210183,0.3349855651,0.429666538,0.4540493948,0.3924116116,0.485690345,0.4570121421,0.4532017718,0.4155522601,0.472639393,0.4037695555,0.3909994719,0.4520886056,0.4641049829,0.3700007327,0.4694739622,0.4289424646,0.4388576186,0.4219092964,0.4625054167,0.4241870287,0.4309774377,0.4950318956,0.4200056031,0.4328266797,0.4884945529,0.4961263463,0.3306127802,0.433796835,0.46077552,0.44589533,0.473116164,0.4839171856,0.4615346511,0.4821506038,0.4553124208,0.3836208125,0.4698057557,0.2796138853,0.4838975208,0.3833119133,0.2793835353,0.4558097381,0.4248179992,0.3897190187,0.4198047504,0.4828132415,0.4407702628,0.3034619937,0.402099128,0.455140455,0.4885405279,0.4194551229,0.3943725364,0.4368567538,0.3744503462,0.4418876332,0.4944215392,0.258447249,0.3107087629,0.4740591953,0.3841796334,0.3707640001,0.4510627106,0.4791935526,0.4608987983
P27169,"Serum paraoxonase/arylesterase 1, PON 1, EC 3.1.1.2, EC 3.1.1.81, EC 3.1.8.1 (Aromatic esterase 1, A-esterase 1) (K-45) (Serum aryldialkylphosphatase 1)",PON1,0.3818108663,0.4057270558,0.4199652224,0.4559565125,0.4961425867,0.4538255884,0.3555008541,0.5679858177,0.3739519778,0.4219977543,0.3964162909,0.4129093379,0.4824009916,0.401740041,0.4493122337,0.4137403474,0.4157261584,0.4249175102,0.3379539745,0.4874098329,0.4763231284,0.4181471729,0.5070236918,0.4179963638,0.4006391484,0.5475195213,0.4196737757,0.4466567327,0.4652512742,0.4503516228,0.4982512013,0.499876603,0.4692157084,0.4600996255,0.4654911176,0.4393702948,0.3902917067,0.5284973032,0.5520500998,0.4030084918,0.5223664127,0.4138642359,0.4002897921,0.3983547707,0.4466925364,0.4566198283,0.4650471667,0.4362447361,0.4794803543,0.3953764949,0.5315723436,0.4937194701,0.4474882169,0.3797762323,0.534221945,0.5535577159,0.4627370212,0.5036289959,0.577213719,0.5686714429,0.4988226348,0.4113444225,0.4815760172,0.4614952197,0.4565816513,0.4759544463,0.4116037273,0.4118035629,0.3922231342,0.4950975015,0.517165195,0.4067185034,0.5132547375,0.4376446023
P27918,Properdin (Complement factor P),CFP,0.4790080927,0.4316350575,0.4706021144,0.4845979964,0.4077653177,0.4802490126,0.4262117626,0.5042005989,0.3920039389,0.4857920597,0.490868982,0.4446038917,0.4976975679,0.4838714818,0.4633182532,0.4842135146,0.4673228986,0.4797614599,0.4370678458,0.3510204888,0.4328145418,0.4990905854,0.342674251,0.4698524767,0.4589853404,0.4498187392,0.414058545,0.4776015811,0.4838174373,0.4485139424,0.4583692881,0.383576058,0.4558467622,0.4496668452,0.4845276098,0.2821364112,0.4359979422,0.4157634199,0.4464944299,0.4534804703,0.4047943655,0.4764124678,0.4817376419,0.4485043812,0.4234224729,0.4207935534,0.2996811208,0.4624664261,0.2415207616,0.2919631411,0.4677892946,0.4901105968,0.4723476751,0.3780519299,0.4522166984,0.4243476702,0.3595519831,0.4458227057,0.4572443908,0.4980065773,0.4091990211,0.4899730107,0.3961248104,0.3783167951,0.4775405522,0.4764313868,0.4069986598,0.2903360442,0.4519605128,0.4842020547,0.3952315514,0.4341838935,0.4542488235,0.4576366028
P29401,"Transketolase, TK, EC 2.2.1.1",TKT,0.3609049249,0.4146858538,0.3214294977,0.4588351416,0.3932045799,0.4771052809,0.4323744559,0.5399478413,0.428186724,0.3723720765,0.3574041066,0.4308892807,0.4595606391,0.4460770604,0.5000131382,0.4509369234,0.3594595583,0.414368169,0.4056180515,0.366625566,0.5076856853,0.4267426924,0.3872927829,0.4152275866,0.4445808364,0.5091070472,0.3655935003,0.4132465223,0.4353143513,0.6164834451,0.5044276262,0.3523600721,0.3684164915,0.5598981049,0.5055624238,0.3675744968,0.4541860316,0.566236697,0.4281581718,0.4625107059,0.5265775051,0.4291650165,0.508919553,0.6116456881,0.5839528977,0.4567790796,0.5099463973,0.4621189685,0.4518679151,0.3765166475,0.4826076421,0.465501589,0.4532402878,0.3508534054,0.5955246459,0.4814018476,0.4186323861,0.5052091345,0.6216194297,0.5059005236,0.6512986414,0.3441573877,0.4627226116,0.3114676228,0.4032221945,0.4242831831,0.4628749125,0.333902481,0.3442664259,0.4123428884,0.4390624562,0.3907347422,0.4899564651,0.4433506304
P29622,"Kallistatin (Kallikrein inhibitor) (Peptidase inhibitor 4, PI-4) (Serpin A4)",SERPINA4,0.4180623025,0.4136807722,0.4209480051,0.4415906696,0.5118151686,0.3902421716,0.4091108089,0.6466536678,0.3365822155,0.3349468457,0.3211226582,0.4121302241,0.4880784717,0.3767768338,0.3843578376,0.4067782015,0.2868464484,0.4236740537,0.2820369681,0.4225722732,0.5170163863,0.2632760551,0.4992794358,0.4057087175,0.1888819877,0.64675701,0.3113187124,0.419659044,0.3728968229,0.4520886056,0.4966282747,0.3355878521,0.2349078788,0.55910968,0.2860746029,0.3746800859,0.4020659563,0.6241906431,0.6005170771,0.3857097199,0.5460052939,0.3893717646,0.2083561923,0.2302060127,0.4488886185,0.3547583025,0.5133869327,0.2092864075,0.4873492448,0.4122186905,0.6786034918,0.489263652,0.2750518431,0.2629567725,0.5765981075,0.6278922463,0.5455672423,0.6445344748,0.6678988279,0.6076387372,0.4789368245,0.3974410416,0.5702673135,0.4404773921,0.2971126538,0.2070074207,0.4525949665,0.4555896952,0.4034873521,0.4367876556,0.5985406917,0.4099661198,0.5146233772,0.2880693648
P30041,"Peroxiredoxin-6, EC 1.11.1.27 (1-Cys peroxiredoxin, 1-Cys PRX) (24 kDa protein) (Acidic calcium-independent phospholipase A2, aiPLA2, EC 3.1.1.4) (Antioxidant protein 2) (Glutathione-dependent peroxiredoxin) (Liver 2D page spot 40) (Lysophosphatidylcholine acyltransferase 5, LPC acyltransferase 5, LPCAT-5, Lyso-PC acyltransferase 5, EC 2.3.1.23) (Non-selenium glutathione peroxidase, NSGPx) (Red blood cells page spot 12)",PRDX6,0.3992682285,0.4578437619,0.3618044648,0.5106427365,0.3864108609,0.4399263016,0.4612330108,0.4963909402,0.4378907859,0.351906704,0.3949820282,0.4168322724,0.4334107428,0.4476157333,0.4952945908,0.4768972022,0.344664334,0.396191264,0.2828536358,0.3932530257,0.3452375984,0.4164682353,0.4593445969,0.3995776871,0.4401195596,0.4946662649,0.4056052355,0.4241322384,0.4066739185,0.5150956727,0.4948908511,0.4218361254,0.4466154026,0.3915696847,0.4698092818,0.3478249504,0.4674470584,0.5558699973,0.2588012164,0.4483614381,0.6357277404,0.4617559146,0.419363783,0.4306124852,0.6394199181,0.4558157732,0.5004606153,0.497880112,0.4047550358,0.4095753656,0.480230704,0.4074728539,0.5127318219,0.5010636481,0.5731587926,0.5658852386,0.3495022944,0.4767042535,0.6039215377,0.4875995308,0.6347680278,0.4463177853,0.4350180901,0.4720413103,0.4666596506,0.4582955788,0.4308786388,0.3806735937,0.440808623,0.4566137593,0.4158501487,0.3984600454,0.4420157599,0.4322410062
P30043,"Flavin reductase (NADPH), FR, EC 1.5.1.30 (Biliverdin reductase B, BVR-B, EC 1.3.1.24) (Biliverdin-IX beta-reductase) (Green heme-binding protein, GHBP) (NADPH-dependent diaphorase) (NADPH-flavin reductase, FLR)",BLVRB,0.5390549554,0.4880756576,0.3607010547,0.4198079036,0.3776945212,0.4033497787,0.4420990304,0.4383466375,0.4227952658,0.3451797989,0.4011551219,0.4434854702,0.4449862804,0.5134698303,0.5808138109,0.3938790588,0.3471615329,0.3506321758,0.3081278189,0.3969703651,0.3078689888,0.4398971772,0.4454307622,0.4028694774,0.4271729776,0.5301762747,0.4212143791,0.4236967064,0.4402785175,0.5392699804,0.5355527808,0.3980315212,0.4454415127,0.3662100612,0.5201558799,0.3259727481,0.4229319026,0.5358324286,0.4375173911,0.5554949072,0.6806499587,0.4677042272,0.4976147382,0.4872146761,0.5713118901,0.5461287417,0.4401128125,0.5736910659,0.392658609,0.4540732977,0.3670417488,0.3414257702,0.424008193,0.6357949061,0.6185152651,0.6370658658,0.4246360316,0.4702975465,0.5617149677,0.4823328427,0.5232440076,0.4550708482,0.4131145304,0.3529052971,0.4877071112,0.3689771093,0.539612081,0.3858018141,0.4238971904,0.4937285566,0.4401478024,0.415475601,0.4501039135,0.2995884248
P30086,"Phosphatidylethanolamine-binding protein 1, PEBP-1 (HCNPpp) (Neuropolypeptide h3) (Prostatic-binding protein) (Raf kinase inhibitor protein, RKIP) [Cleaved into: Hippocampal cholinergic neurostimulating peptide, HCNP ]",PEBP1,0.3276969573,0.5597326489,0.3831813243,0.4594596882,0.3732073495,0.405701661,0.4242758596,0.4719823836,0.3825781685,0.3799790261,0.3787346224,0.4457106696,0.4339302932,0.486931604,0.5153810843,0.4612338467,0.3678774033,0.3987840705,0.3561125581,0.4045306318,0.3719777962,0.3468695776,0.3941927047,0.4254639896,0.4668205633,0.4326172151,0.350119703,0.4347498344,0.4520886056,0.5310895037,0.4696533192,0.4059685012,0.433331863,0.4490281444,0.5336519017,0.3588496004,0.4465964159,0.5320037159,0.3882307751,0.4591132298,0.5790155959,0.4754900507,0.487584138,0.5271256798,0.6661134628,0.4427109802,0.549439862,0.5067706594,0.4157839324,0.3897119792,0.2972383733,0.436072533,0.4674192564,0.499484018,0.4080949413,0.5220509952,0.3695115525,0.4769081026,0.6145121454,0.5343372557,0.6893309397,0.4269066099,0.4098955637,0.4296808692,0.5040901366,0.4386358126,0.4415632988,0.3479190365,0.4290483836,0.4298062263,0.4132829743,0.4220521611,0.4321464793,0.456995054
