Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14
P63261,"Actin, cytoplasmic 2 (Gamma-actin) [Cleaved into: Actin, cytoplasmic 2, N-terminally processed ]",ACTG1,16620000256,21190000640,29728999424,24515000320,21287999488,13626999808,9955600384,22819999744,2410700032,1124300032,1020400000,815769984,1503299968,1570400000
P63279,"SUMO-conjugating enzyme UBC9, EC 2.3.2.- (RING-type E3 SUMO transferase UBC9) (SUMO-protein ligase) (Ubiquitin carrier protein 9) (Ubiquitin carrier protein I) (Ubiquitin-conjugating enzyme E2 I) (Ubiquitin-protein ligase I) (p18)",UBE2I,25197000,36125000,102810000,83986000,52253000,31659000,21331000,74378000,0,0,3219600,2305600,2219200,3374100
P63313,Thymosin beta-10,TMSB10,961960000,867939968,1137500032,808060032,847820032,626649984,875219968,800190016,364640000,79123000,12321000,7070500,24418000,23293000
P67775,"Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform, PP2A-alpha, EC 3.1.3.16 (Replication protein C, RP-C)",PPP2CA,92655000,143000000,159420000,121700000,92615000,137050000,117630000,116670000,3226700,0,17179000,7976800,35386000,13936000
P67809,"Y-box-binding protein 1, YB-1 (CCAAT-binding transcription factor I subunit A, CBF-A) (DNA-binding protein B, DBPB) (Enhancer factor I subunit A, EFI-A) (Nuclease-sensitive element-binding protein 1) (Y-box transcription factor)",YBX1,98692000,57686000,178260000,76934000,91489000,34876000,8207000,203560000,46131000,69831000,26703000,11445000,26877000,21175000
P67936,Tropomyosin alpha-4 chain (TM30p1) (Tropomyosin-4),TPM4,694150016,415089984,791310016,183770000,249510000,377440000,178260000,233630000,139950000,73783000,1678900,0,153900,0
P68036,"Ubiquitin-conjugating enzyme E2 L3, EC 2.3.2.23 (E2 ubiquitin-conjugating enzyme L3) (L-UBC) (UbcH7) (Ubiquitin carrier protein L3) (Ubiquitin-conjugating enzyme E2-F1) (Ubiquitin-protein ligase L3)",UBE2L3,189790000,175580000,217070000,130950000,67565000,76677000,49305000,103950000,0,503600,13036000,14165000,23734000,20713000
P68104,"Elongation factor 1-alpha 1, EF-1-alpha-1 (Elongation factor Tu, EF-Tu) (Eukaryotic elongation factor 1 A-1, eEF1A-1) (Leukocyte receptor cluster member 7)",EEF1A1,2331899904,3361499904,5514399744,2366500096,2324400128,1826800000,2200800000,3280199936,812910016,287849984,11310000,26728000,17691000,72616000
P68366,Tubulin alpha-4A chain (Alpha-tubulin 1) (Testis-specific alpha-tubulin) (Tubulin H2-alpha) (Tubulin alpha-1 chain),TUBA4A,1217600000,1740499968,588200000,1017500032,705459968,1081900032,552320000,602499968,168230000,89440000,0,0,0,0
P68371,Tubulin beta-4B chain (Tubulin beta-2 chain) (Tubulin beta-2C chain),TUBB4B,2187599872,3197299968,2824600064,2313700096,2476600064,2035200000,1959399936,2556000000,230680000,302230016,82691000,26615000,64805000,13886000
P68402,"Platelet-activating factor acetylhydrolase IB subunit alpha2, EC 3.1.1.47 (PAF acetylhydrolase 30 kDa subunit, PAF-AH 30 kDa subunit) (PAF-AH subunit beta, PAFAH subunit beta)",PAFAH1B2,60538000,61509000,62136000,60044000,43810000,54756000,84987000,48824000,0,20296000,0,11422000,0,11095000
P68871,Hemoglobin subunit beta (Beta-globin) (Hemoglobin beta chain) [Cleaved into: LVV-hemorphin-7; Spinorphin ],HBB,1.10E+11,86613000192,74267000832,62115999744,1.00E+11,1.11E+11,87341998080,66524000256,13093000192,9672299520,20810999808,31907000320,45417000960,35349999616
P69891,Hemoglobin subunit gamma-1 (Gamma-1-globin) (Hb F Agamma) (Hemoglobin gamma-1 chain) (Hemoglobin gamma-A chain),HBG1,3254799872,3184199936,325529984,469150016,406520000,7097800192,2978899968,1809500032,54944000,86350000,4102799872,2160900096,2272499968,2578299904
P69905,Hemoglobin subunit alpha (Alpha-globin) (Hemoglobin alpha chain),HBA1; HBA2,41422000128,34706001920,33251000320,27348000768,30267000832,44344000512,53743001600,34849001472,2374599936,4859500032,13031000064,4784699904,13322999808,9826599936
P78318,"Immunoglobulin-binding protein 1 (B-cell signal transduction molecule alpha 4, Protein alpha-4) (CD79a-binding protein 1) (Protein phosphatase 2/4/6 regulatory subunit) (Renal carcinoma antigen NY-REN-16)",IGBP1,1427600,1228900,5023100,9200100,4916700,1274300,0,8821300,0,0,4236900,7355000,13426000,8216800
P78344,"Eukaryotic translation initiation factor 4 gamma 2, eIF-4-gamma 2, eIF-4G 2, eIF4G 2 (Death-associated protein 5, DAP-5) (p97)",EIF4G2,13295000,23370000,31568000,12518000,17505000,14840000,25011000,17610000,11281000,10762000,748550,0,0,0
P78371,"T-complex protein 1 subunit beta, TCP-1-beta (CCT-beta)",CCT2,259320000,267160000,374790016,258580000,159800000,226380000,248260000,235640000,5250000,10341000,54035000,35888000,64436000,42369000
P78417,"Glutathione S-transferase omega-1, GSTO-1, EC 2.5.1.18 (Glutathione S-transferase omega 1-1, GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase, EC 1.8.5.1) (Monomethylarsonic acid reductase, MMA(V) reductase, EC 1.20.4.2) (S-(Phenacyl)glutathione reductase, SPG-R)",GSTO1,313700000,256490000,281769984,169920000,134330000,136010000,23972000,198010000,138160000,260360000,123640000,109720000,85279000,109120000
P78527,"DNA-dependent protein kinase catalytic subunit, DNA-PK catalytic subunit, DNA-PKcs, EC 2.7.11.1 (DNPK1) (p460)",PRKDC,42397000,50845000,70353000,95231000,49704000,38256000,21547000,227510000,14396000,18075000,0,4258200,671300,352610
P80188,"Neutrophil gelatinase-associated lipocalin, NGAL (25 kDa alpha-2-microglobulin-related subunit of MMP-9) (Lipocalin-2) (Oncogene 24p3) (Siderocalin) (p25)",LCN2,178330000,230160000,113090000,102260000,269430016,143420000,44406000,206160000,50319000,194140000,37280000,24726000,63117000,82696000
P80723,Brain acid soluble protein 1 (22 kDa neuronal tissue-enriched acidic protein) (Neuronal axonal membrane protein NAP-22),BASP1,42893000,19546000,39544000,11894000,48748000,4836300,4191300,29487000,149720000,173080000,7319100,0,8273800,936510
P80748,Immunoglobulin lambda variable 3-21 (Ig lambda chain V-III region LOI) (Ig lambda chain V-V region DEL) (Ig lambda chain V-VII region MOT),IGLV3-21,217370000,268140000,626040000,43135000,556929984,217400000,39432000,340940000,194380000,74229000,162630000,125290000,216620000,216180000
P83731,60S ribosomal protein L24 (60S ribosomal protein L30) (Large ribosomal subunit protein eL24),RPL24,164860000,189900000,351169984,229580000,230890000,85192000,0,285070016,19888000,3495700,5083100,0,8053800,0
P84077,ADP-ribosylation factor 1,ARF1,763619968,959160000,913640000,722120000,510769984,558160000,836300032,789320000,36190000,136930000,121000000,112000000,105120000,148400000
P84085,ADP-ribosylation factor 5,ARF5,0,43439000,47178000,39122000,35457000,26744000,13174000,37725000,30429000,9241600,5923300,6230200,6603900,0
P84090,Enhancer of rudimentary homolog,ERH,31680000,56606000,74945000,99043000,41382000,56370000,59727000,56627000,27736000,8491800,0,0,0,0
P84095,Rho-related GTP-binding protein RhoG,RHOG,32006000,34379000,49557000,41870000,27380000,25985000,25626000,38720000,146690000,57178000,2098400,0,869990,0
P84098,60S ribosomal protein L19 (Large ribosomal subunit protein eL19),RPL19,148390000,61866000,90401000,190730000,108230000,73466000,115010000,120920000,12526000,3621000,8363900,7981100,11529000,11193000
P84243,Histone H3.3,H3-3A; H3-3B,131730000,99428000,246100000,118440000,273200000,79680000,123530000,237380000,143380000,62945000,0,0,0,0
P98095,"Fibulin-2, FIBL-2",FBLN2,79222000,175390000,275160000,125290000,483860000,100730000,77464000,355790016,2912500,0,789900,0,0,0
P98160,"Basement membrane-specific heparan sulfate proteoglycan core protein, HSPG (Perlecan, PLC) [Cleaved into: Endorepellin; LG3 peptide ]",HSPG2,364920000,720129984,547900032,602769984,430990016,384620000,362710016,550670016,22662000,17605000,344800,512520,140750,175400
P98171,Rho GTPase-activating protein 4 (Rho-GAP hematopoietic protein C1) (Rho-type GTPase-activating protein 4) (p115),ARHGAP4,31198000,28555000,55643000,9615500,22486000,17869000,0,19090000,16086000,12526000,2274900,0,3315300,0
P99999,Cytochrome c,CYCS,24423000,33994000,25667000,13868000,48953000,11452000,7579700,36316000,0,0,0,0,3112400,6407200
Q00013,"55 kDa erythrocyte membrane protein, p55 (Membrane protein, palmitoylated 1)",MPP1,56904000,31406000,64405000,23674000,23566000,49697000,78579000,30970000,931970,5709700,39755000,27692000,55638000,44835000
Q00169,"Phosphatidylinositol transfer protein alpha isoform, PI-TP-alpha, PtdIns transfer protein alpha, PtdInsTP alpha",PITPNA,30479000,35557000,41964000,24637000,31567000,19072000,12860000,23372000,14459000,0,14381000,18389000,19079000,11944000
Q00325,"Phosphate carrier protein, mitochondrial (Phosphate transport protein, PTP) (Solute carrier family 25 member 3)",SLC25A3,104550000,165410000,150950000,175040000,117660000,103850000,132450000,197200000,13433000,121060000,0,0,0,0
Q00341,"Vigilin (High density lipoprotein-binding protein, HDL-binding protein)",HDLBP,35253000,45535000,96951000,51066000,52649000,28318000,43475000,69536000,6919400,43457000,0,0,2877900,0
Q00577,Transcriptional activator protein Pur-alpha (Purine-rich single-stranded DNA-binding protein alpha),PURA,55343000,84241000,76419000,82613000,62323000,37481000,40173000,66392000,0,0,6250900,4959400,15090000,7320100
Q00610,"Clathrin heavy chain 1 (Clathrin heavy chain on chromosome 17, CLH-17)",CLTC,380790016,547049984,658169984,574049984,450729984,311649984,297609984,549260032,35918000,47700000,19798000,22352000,30071000,26013000
Q00688,"Peptidyl-prolyl cis-trans isomerase FKBP3, PPIase FKBP3, EC 5.2.1.8 (25 kDa FK506-binding protein, 25 kDa FKBP, FKBP-25) (FK506-binding protein 3, FKBP-3) (Immunophilin FKBP25) (Rapamycin-selective 25 kDa immunophilin) (Rotamase)",FKBP3,18637000,30425000,53965000,38550000,22156000,16934000,9581500,14547000,0,0,3601100,0,5283600,13405000
Q00796,"Sorbitol dehydrogenase, SDH, EC 1.1.1.- ((R,R)-butanediol dehydrogenase, EC 1.1.1.4) (L-iditol 2-dehydrogenase, EC 1.1.1.14) (Polyol dehydrogenase) (Ribitol dehydrogenase, RDH, EC 1.1.1.56) (Xylitol dehydrogenase, XDH, EC 1.1.1.9)",SORD,38544000,69787000,71065000,39838000,57710000,34879000,22239000,83204000,7813000,5890300,41228000,30565000,29763000,32359000
Q00839,"Heterogeneous nuclear ribonucleoprotein U, hnRNP U (GRIP120) (Nuclear p120 ribonucleoprotein) (Scaffold-attachment factor A, SAF-A) (p120) (pp120)",HNRNPU,415420000,473790016,576529984,288169984,330790016,335190016,236300000,425020000,28939000,3572800,1545400,1461500,624220,0
Q01082,"Spectrin beta chain, non-erythrocytic 1 (Beta-II spectrin) (Fodrin beta chain) (Spectrin, non-erythroid beta chain 1)",SPTBN1,320689984,816249984,622659968,627710016,372240000,531220000,188640000,421660000,14129000,6174100,326430,777110,344370,121960
Q01085,Nucleolysin TIAR (TIA-1-related protein),TIAL1,13165000,26365000,57914000,36599000,27988000,14926000,9097500,26172000,0,0,14332000,0,24512000,0
Q01105,"Protein SET (HLA-DR-associated protein II) (Inhibitor of granzyme A-activated DNase, IGAAD) (PHAPII) (Phosphatase 2A inhibitor I2PP2A, I-2PP2A) (Template-activating factor I, TAF-I)",SET,81099000,143640000,197760000,230550000,146270000,52628000,36592000,229660000,52393000,16806000,0,5715800,0,0
Q01130,"Serine/arginine-rich splicing factor 2 (Protein PR264) (Splicing component, 35 kDa) (Splicing factor SC35, SC-35) (Splicing factor, arginine/serine-rich 2)",SRSF2,143450000,227070000,228530000,175760000,47660000,171350000,113150000,236060000,40033000,10338000,9579500,0,12282000,0
Q01469,"Fatty acid-binding protein 5 (Epidermal-type fatty acid-binding protein, E-FABP) (Fatty acid-binding protein, epidermal) (Psoriasis-associated fatty acid-binding protein homolog, PA-FABP)",FABP5,1341900032,1272300032,1284800000,1795299968,1126000000,698950016,816360000,1000899968,119200000,128870000,56060000,55208000,84840000,58830000
Q01518,"Adenylyl cyclase-associated protein 1, CAP 1",CAP1,399670016,333480000,499820000,402120000,295100000,211900000,270169984,371569984,138310000,162080000,31674000,35832000,30003000,44965000
Q01813,"ATP-dependent 6-phosphofructokinase, platelet type, ATP-PFK, PFK-P, EC 2.7.1.11 (6-phosphofructokinase type C) (Phosphofructo-1-kinase isozyme C, PFK-C) (Phosphohexokinase)",PFKP,26874000,23487000,41271000,23416000,35045000,23672000,13803000,79548000,4577000,2186600,0,0,0,0
Q01844,RNA-binding protein EWS (EWS oncogene) (Ewing sarcoma breakpoint region 1 protein),EWSR1,88898000,115590000,154290000,137540000,135500000,89884000,14332000,134320000,72789000,64639000,0,0,0,0
Q01995,"Transgelin (22 kDa actin-binding protein) (Protein WS3-10) (Smooth muscle protein 22-alpha, SM22-alpha)",TAGLN,1609299968,1794499968,1572800000,906110016,2812300032,1052300032,812110016,1744199936,2129400064,692169984,0,0,19731000,0
Q02161,"Blood group Rh(D) polypeptide (RHXIII) (Rh polypeptide 2, RhPII) (Rhesus D antigen) (CD antigen CD240D)",RHD,84150000,65208000,35991000,25549000,52093000,111210000,155360000,32855000,44206,0,7655700,19312000,18853000,27048000
Q02218,"2-oxoglutarate dehydrogenase complex component E1, E1o, OGDC-E1, OGDH-E1, EC 1.2.4.2 (2-oxoglutarate dehydrogenase, mitochondrial) (Alpha-ketoglutarate dehydrogenase, Alpha-KGDH-E1) (Thiamine diphosphate (ThDP)-dependent 2-oxoglutarate dehydrogenase)",OGDH,106410000,126560000,86359000,89730000,96006000,36941000,43811000,91725000,4314500,35818000,488120,0,0,0
Q02252,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial, MMSDH, Malonate-semialdehyde dehydrogenase [acylating], EC 1.2.1.18, EC 1.2.1.27 (Aldehyde dehydrogenase family 6 member A1)",ALDH6A1,45427000,79271000,233010000,124580000,62686000,8912500,0,98551000,19919000,15225000,0,0,0,792450
Q02543,60S ribosomal protein L18a (Large ribosomal subunit protein eL20),RPL18A,73875000,59943000,90205000,179670000,56718000,92644000,89362000,50700000,29945000,11280000,4888200,8646400,5503900,0
Q02790,"Peptidyl-prolyl cis-trans isomerase FKBP4, PPIase FKBP4, EC 5.2.1.8 (51 kDa FK506-binding protein, FKBP51) (52 kDa FK506-binding protein, 52 kDa FKBP, FKBP-52) (59 kDa immunophilin, p59) (FK506-binding protein 4, FKBP-4) (FKBP59) (HSP-binding immunophilin, HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed ]",FKBP4,19300000,27043000,58735000,26928000,34400000,16336000,4040700,48121000,17989000,4006000,9934500,6977100,13999000,9239300
Q02952,"A-kinase anchor protein 12, AKAP-12 (A-kinase anchor protein 250 kDa, AKAP 250) (Gravin) (Myasthenia gravis autoantigen)",AKAP12,70849000,127260000,69099000,116710000,58283000,83017000,50804000,52034000,15242000,15118000,0,0,125530,0
Q02978,"Mitochondrial 2-oxoglutarate/malate carrier protein, OGCP (Solute carrier family 25 member 11)",SLC25A11,66893000,77285000,110640000,61478000,53316000,45630000,0,66207000,4592400,9817400,3526200,5437300,4833400,9685200
Q03135,Caveolin-1,CAV1,995529984,1622200064,750339968,1562200064,1038499968,772160000,192250000,1327800064,0,579540,0,0,573360,900540
Q03252,Lamin-B2,LMNB2,194600000,275270016,226300000,293849984,170430000,157680000,48348000,206330000,2104300,6258700,114770,811720,0,163120
Q04323,UBX domain-containing protein 1 (SAPK substrate protein 1) (UBA/UBX 33.3 kDa protein),UBXN1,21763000,49520000,38355000,62981000,31831000,24375000,8406100,29069000,0,1490900,7768700,4313600,4511700,2976300
Q04446,"1,4-alpha-glucan-branching enzyme, EC 2.4.1.18 (Brancher enzyme) (Glycogen-branching enzyme)",GBE1,11178000,30681000,39644000,51265000,47343000,10128000,24015000,8461700,0,0,4022000,0,15731000,0
Q04637,"Eukaryotic translation initiation factor 4 gamma 1, eIF-4-gamma 1, eIF-4G 1, eIF-4G1 (p220)",EIF4G1,21048000,49258000,45708000,87871000,27327000,11174000,47472000,108430000,11974000,12543000,916960,0,1175700,3814200
Q04760,"Lactoylglutathione lyase, EC 4.4.1.5 (Aldoketomutase) (Glyoxalase I, Glx I) (Ketone-aldehyde mutase) (Methylglyoxalase) (S-D-lactoylglutathione methylglyoxal lyase)",GLO1,167780000,363160000,125650000,205120000,184560000,150920000,81651000,359620000,7655400,0,16085000,7026500,28708000,9867400
Q04917,14-3-3 protein eta (Protein AS1),YWHAH,102630000,184940000,167280000,71741000,145370000,81541000,76048000,162610000,309089984,443590016,13255000,5056600,14148000,14569000
Q05315,"Galectin-10, Gal-10 (Charcot-Leyden crystal protein, CLC) (Eosinophil lysophospholipase) (Lysolecithin acylhydrolase)",CLC,20248000,9104300,21258000,25459000,13596000,62019000,34509000,18025000,5040300,0,2973700,0,3617400,0
Q05682,"Caldesmon, CDM",CALD1,253320000,339990016,355289984,302510016,432440000,295209984,99732000,282129984,89557000,66443000,515030,1243300,495350,676540
Q05707,Collagen alpha-1(XIV) chain (Undulin),COL14A1,350780000,271420000,635720000,545369984,1284099968,62168000,117080000,313470016,3360600,3248300,1899800,2125200,0,172780
Q06033,"Inter-alpha-trypsin inhibitor heavy chain H3, ITI heavy chain H3, ITI-HC3, Inter-alpha-inhibitor heavy chain 3 (Serum-derived hyaluronan-associated protein, SHAP)",ITIH3,0,0,9816900,12832000,21522000,23717000,26470000,9180200,49446000,16603000,16495000,23107000,52975000,43504000
Q06124,"Tyrosine-protein phosphatase non-receptor type 11, EC 3.1.3.48 (Protein-tyrosine phosphatase 1D, PTP-1D) (Protein-tyrosine phosphatase 2C, PTP-2C) (SH-PTP2, SHP-2, Shp2) (SH-PTP3)",PTPN11,19490000,26303000,18801000,25657000,21574000,11705000,6968600,15692000,16880000,0,13332000,10370000,10069000,16131000
